,tceid,ticid,sector,orbitalPeriodDays,orbitalPeriodDays_err,transitDepthPpm,transitDepthPpm_err,transitDurationHours,minImpactParameter,starTeffKelvin,starLoggCgs
6325,00292127687-01,292127687,13.0,1.84942,0.000612905,481.985,50.8549,4.85186,0.318367,6161.0,4.27626
6326,00293271581-01,293271581,13.0,0.290066,9.32158e-06,76099.5,4874.66,0.721487,0.990105,8804.0,4.438
6327,00293271581-02,293271581,13.0,0.580138,2.17215e-05,132580.0,4788.71,1.89264,0.00999983,8804.0,4.438
6328,00293271581-03,293271581,13.0,0.580089,1.67362e-05,123510.0,3691.45,1.79349,0.208283,8804.0,4.438
6329,00293345927-01,293345927,13.0,0.269798,1.15058e-05,2319.24,102.813,1.46995,0.990105,6150.0,3.52649
6330,00293345927-02,293345927,13.0,0.539675,2.95589e-05,1145.66,169.669,0.43067,0.0259665,6150.0,3.52649
6331,00293345927-03,293345927,13.0,0.269784,1.77869e-05,927.419,202.426,0.701376,0.905033,6150.0,3.52649
6332,00294059372-01,294059372,13.0,0.666753,3.41677e-06,63116.7,224.614,2.39191,0.709832,6393.0,4.23877
6333,00294059372-02,294059372,13.0,0.666754,9.79681e-06,10852.3,113.045,2.3786,0.862529,6393.0,4.23877
6334,00294092960-01,294092960,13.0,0.902256,1.34616e-05,30291.1,340.046,1.58933,0.898796,5801.0,4.51483
6335,00294092960-02,294092960,13.0,0.902323,6.17585e-05,7347.46,326.933,1.6506,0.990105,5801.0,4.51483
6336,00294092966-01,294092966,13.0,0.902262,4.66505e-06,22909.2,101.467,1.58706,0.968558,6624.0,4.18539
6337,00294092966-02,294092966,13.0,0.902282,2.22857e-05,5051.62,104.761,1.54012,0.990105,6624.0,4.18539
6338,00294092966-03,294092966,13.0,0.225573,9.71305e-06,545.825,53.885,0.452119,0.904483,6624.0,4.18539
6339,00294197236-01,294197236,13.0,0.967235,1.0465e-05,47514.2,180.222,4.23299,0.888369,6304.0,4.25258
6340,00294197236-02,294197236,13.0,0.967705,0.000199356,928.263,137.773,1.5119,0.990105,6304.0,4.25258
6341,00294200378-01,294200378,13.0,1.49243,5.53034e-05,82391.8,564.5,8.32674,0.747737,5481.0,4.4033
6342,00294273900-01,294273900,13.0,1.41742,3.96639e-05,83915.4,1364.2,17.009,0.598387,6770.0,4.11642
6343,00294784522-01,294784522,13.0,0.247833,1.83034e-05,1202.85,202.808,0.991301,0.988865,6985.0,4.00251
6344,00294929861-01,294929861,13.0,0.84872,0.000316666,1301.46,146.722,4.97412,0.973588,6202.0,3.87926
6345,00294953608-01,294953608,13.0,0.273704,2.9685e-05,452.352,42.3094,1.20495,0.63178,5095.0,4.5876
6346,00294953608-02,294953608,13.0,0.273848,3.12353e-05,415.613,53.3005,0.923107,0.339161,5095.0,4.5876
6347,00029778064-01,29778064,13.0,0.494645,2.19293e-06,186725.0,929.829,1.99669,0.286256,5789.33,4.28945
6348,00029778064-02,29778064,13.0,0.49465,8.42336e-06,28706.9,541.602,1.91313,0.727187,5789.33,4.28945
6349,00029831208-01,29831208,13.0,1.84274,0.000285282,2185.15,179.915,1.80959,0.981694,5080.0,4.48159
6350,00029986808-01,29986808,13.0,1.05922,5.39128e-05,3542.27,119.236,1.61103,0.976099,5654.0,4.17526
6351,00300033585-01,300033585,13.0,0.233247,9.49381e-06,951.136,98.4982,0.565642,0.389923,7068.4,4.12668
6352,00300033585-02,300033585,13.0,0.233205,1.28459e-05,1641.38,127.713,1.00219,0.986802,7068.4,4.12668
6353,00300033585-03,300033585,13.0,0.233298,1.43554e-05,1337.51,235.969,0.834001,0.9,7068.4,4.12668
6354,00300161962-01,300161962,13.0,0.613025,0.000121002,218.92,26.4093,1.89966,0.644569,6057.04,4.11863
6355,00300212020-01,300212020,13.0,0.212737,1.18963e-05,315.006,45.552,0.473582,0.283538,7835.0,3.95152
6356,00300212020-02,300212020,13.0,0.212642,9.0384e-06,377.572,39.892,0.509477,0.299393,7835.0,3.95152
6357,00300212020-03,300212020,13.0,0.212563,1.80451e-05,306.961,56.3861,0.489281,0.364183,7835.0,3.95152
6358,00300448815-01,300448815,13.0,0.281478,7.5586e-05,502.962,55.4481,2.29452,0.971337,5817.68,4.3036
6359,00300810086-01,300810086,13.0,0.668044,5.10399e-05,437.765,35.9472,0.92495,0.56833,5154.0,3.49558
6360,00300871376-01,300871376,13.0,0.248979,1.37957e-05,223.797,31.0554,0.514586,0.697997,6665.0,3.83499
6361,00300871376-02,300871376,13.0,0.248975,9.33655e-06,312.832,27.6463,0.593447,0.724308,6665.0,3.83499
6362,00300871376-03,300871376,13.0,0.24894,1.17729e-05,305.33,25.1838,0.510091,0.725381,6665.0,3.83499
6363,00030103695-01,30103695,13.0,0.794903,0.000378064,1048.1,123.817,3.51558,0.949695,5462.01,3.95082
6364,00301956407-01,301956407,13.0,1.83132,7.53787e-06,23145.5,41.1125,2.44275,0.811544,6079.38,4.197
6365,00301956407-02,301956407,13.0,0.915702,2.2215e-05,3060.36,34.5346,2.39486,0.91333,6079.38,4.197
6366,00030275662-01,30275662,13.0,0.597609,0.000191589,3545.05,320.815,4.23961,0.990105,8785.0,4.07966
6367,00030275662-02,30275662,13.0,0.611997,0.000766207,7879.98,1700.69,2.2431,0.00999983,8785.0,4.07966
6368,00303909865-01,303909865,13.0,1.06355,-1.0,239157.0,0.0,2.0,0.1,5382.0,4.12546
6369,00303909865-02,303909865,13.0,1.00881,7.2871e-05,21712.9,765.895,12.1057,0.900638,5382.0,4.12546
6370,00303951776-01,303951776,13.0,1.39171,0.000146194,817.126,74.7205,1.41804,0.212173,5417.0,4.41649
6371,00304855336-01,304855336,13.0,0.525234,6.49479e-05,466.921,56.6765,1.62694,0.254138,5833.0,4.33509
6372,00306353853-01,306353853,13.0,0.323346,3.20749e-05,1770.03,193.163,1.03404,0.50196,5497.1,4.47
6373,00306454254-01,306454254,13.0,0.296514,3.36563e-05,220.873,28.191,0.872103,0.83147,8266.0,4.10257
6374,00306466421-01,306466421,13.0,0.655778,7.55425e-05,2631.63,128.423,7.86934,0.990105,5833.0,4.34373
6375,00306580215-01,306580215,13.0,1.74978,0.00038129,987.985,77.5472,2.2268,0.879518,6087.0,4.28912
6376,00030848598-01,30848598,13.0,0.75431,0.000351683,859.862,119.511,5.23013,0.981074,5716.6,3.8
6377,00030903306-01,30903306,13.0,0.222567,1.21623e-05,655.658,67.2926,0.632581,0.0508676,5405.0,4.41897
6378,00030903306-02,30903306,13.0,0.222388,1.9798e-05,977.779,66.1587,1.57778,0.990105,5405.0,4.41897
6379,00309659126-01,309659126,13.0,0.24839,3.57782e-06,69104.7,1792.22,1.3355,0.990105,5731.0,4.56349
6380,00309791057-01,309791057,13.0,0.741666,6.7601e-05,5998.03,345.198,1.64049,0.966099,5205.0,4.45924
6381,00311103813-01,311103813,13.0,0.527863,-1.0,265314.0,0.0,1.0,0.1,5936.0,4.31622
6382,00311103813-02,311103813,13.0,0.264002,8.10162e-06,31057.8,1165.94,3.16802,0.967809,5936.0,4.31622
6383,00316582319-01,316582319,13.0,0.71862,2.18637e-05,251384.0,2115.6,8.62344,0.990105,6200.0,4.26964
6384,00031690845-01,31690845,13.0,0.59955,9.87031e-06,5627.48,56.6774,2.10761,0.990105,6705.0,3.42086
6385,00031690845-02,31690845,13.0,0.599614,3.48359e-05,979.208,104.35,0.670864,0.990105,6705.0,3.42086
6386,00031690845-03,31690845,13.0,0.599758,1.89698e-05,765.359,63.7832,0.404443,0.6186,6705.0,3.42086
6387,00317100059-01,317100059,13.0,0.564732,7.65245e-05,311.11,31.8567,2.11038,0.00999983,7565.0,4.45019
6388,00318008396-01,318008396,13.0,0.47245,9.12881e-05,1417.23,136.911,1.97946,0.933022,3715.0,4.77127
6389,00318649597-01,318649597,13.0,0.463463,-1.0,376565.0,0.0,1.5,0.1,5817.0,3.717
6390,00318649597-02,318649597,13.0,1.85417,-1.0,1255.15,-1.0,5.0,0.1,5817.0,3.717
6391,00031947525-01,31947525,13.0,0.388313,2.46598e-05,384.653,40.9173,1.15913,0.9,7282.0,4.14667
6392,00319606464-01,319606464,13.0,0.74828,4.54455e-05,53927.7,1552.87,2.06765,0.941371,4904.0,4.438
6393,00032000625-01,32000625,13.0,0.701769,3.58759e-06,68179.5,187.032,1.95222,0.990105,4963.0,4.49972
6394,00032000625-02,32000625,13.0,0.35085,-1.0,54481.7,-1.0,1.0,0.1,4963.0,4.49972
6395,00032050581-01,32050581,13.0,1.55673,5.05703e-05,22118.2,264.34,2.11613,0.978965,4996.8,0.16
6396,00032150630-01,32150630,13.0,1.49204,6.27436e-06,154161.0,392.943,2.10205,0.600585,4323.0,4.57199
6397,00032150630-02,32150630,13.0,0.746037,1.6973e-05,26967.3,388.493,2.02833,0.847281,4323.0,4.57199
6398,00323292655-01,323292655,13.0,0.835075,-1.0,378789.0,0.0,3.0,0.1,7444.0,4.438
6399,00323442776-01,323442776,13.0,0.574904,7.83965e-06,16377.8,275.042,1.36422,0.990105,7605.0,4.438
6400,00323442776-02,323442776,13.0,0.575008,4.55944e-06,6965.98,215.933,0.321207,0.440586,7605.0,4.438
6401,00323442776-03,323442776,13.0,0.575143,1.18253e-05,2948.43,191.266,0.345343,0.497016,7605.0,4.438
6402,00323968843-01,323968843,13.0,1.34969,2.03917e-05,72104.9,432.467,5.71369,0.987111,5780.0,4.438
6403,00324498521-01,324498521,13.0,0.211828,2.46043e-05,163.994,55.4492,0.287809,0.682647,8363.0,4.08878
6404,00324498521-02,324498521,13.0,0.211813,2.1061e-05,204.796,50.8665,0.47767,0.705414,8363.0,4.08878
6405,00324498521-03,324498521,13.0,0.211905,1.35887e-05,329.68,52.0583,0.526088,0.281815,8363.0,4.08878
6406,00325564366-01,325564366,13.0,0.888762,9.56933e-05,2144.31,72.2561,2.78491,0.989025,5951.0,4.27194
6407,00325564366-02,325564366,13.0,0.889128,0.000135012,512.324,42.7599,2.36321,0.389589,5951.0,4.27194
6408,00326769598-01,326769598,13.0,0.315416,3.50472e-05,19288.1,1533.63,2.08693,0.848801,3701.0,4.77619
6409,00326769598-02,326769598,13.0,0.315461,-1.0,20744.0,-1.0,0.5,0.1,3701.0,4.77619
6410,00327785134-01,327785134,13.0,1.23933,8.35137e-06,65197.0,195.014,5.26527,0.579272,5878.0,3.78678
6411,00327850372-01,327850372,13.0,0.547034,-1.0,284213.0,-1.0,1.0,0.1,5780.0,4.438
6412,00327850372-02,327850372,13.0,0.273648,-1.0,284167.0,-1.0,1.0,0.1,5780.0,4.438
6413,00327850372-03,327850372,13.0,0.54734,-1.0,284634.0,-1.0,1.5,0.1,5780.0,4.438
6414,00337109866-01,337109866,13.0,0.281527,2.23811e-05,222.387,19.633,1.21142,0.00999983,3860.0,4.438
6415,00337109866-02,337109866,13.0,0.281445,2.04627e-05,211.804,18.1738,1.08154,0.618777,3860.0,4.438
6416,00033715938-01,33715938,13.0,1.43973,-1.0,347619.0,0.0,3.0,0.1,6482.0,3.90079
6417,00033715938-02,33715938,13.0,1.43972,-1.0,1699.12,-1.0,0.5,0.1,6482.0,3.90079
6418,00033715938-03,33715938,13.0,1.43951,-1.0,1576.46,-1.0,0.5,0.1,6482.0,3.90079
6419,00337274166-01,337274166,13.0,0.58857,9.90647e-06,77675.9,1380.47,1.83848,0.714426,6244.0,4.438
6420,00337274166-02,337274166,13.0,0.294287,3.4815e-05,9558.36,954.581,2.54682,0.883984,6244.0,4.438
6421,00337440887-01,337440887,13.0,0.525128,1.52316e-05,32436.6,1163.01,1.36046,0.990105,6721.0,4.438
6422,00033767929-01,33767929,13.0,0.229211,1.25791e-05,390.713,58.6867,0.531226,0.5,7771.0,3.55981
6423,00033767929-02,33767929,13.0,0.229234,1.09073e-05,420.285,54.825,0.530207,0.895761,7771.0,3.55981
6424,00033767929-03,33767929,13.0,0.229223,1.09276e-05,428.723,47.0434,0.454731,0.203794,7771.0,3.55981
6425,00339258033-01,339258033,13.0,0.56711,5.80937e-06,87313.4,1601.3,0.958678,0.658222,6064.0,4.29319
6426,00339258033-02,339258033,13.0,0.567283,1.54787e-05,47473.4,2786.41,1.16346,0.990105,6064.0,4.29319
6427,00339633702-01,339633702,13.0,0.444862,5.66583e-05,904.7,58.9212,2.49056,0.990105,5895.0,4.37383
6428,00339665276-01,339665276,13.0,0.824045,0.000235873,780.038,73.693,3.59607,0.990105,6330.0,4.24846
6429,00339665276-02,339665276,13.0,0.823953,0.000313879,529.084,74.3273,3.65519,0.990105,6330.0,4.24846
6430,00339666028-01,339666028,13.0,1.00701,0.00022089,1683.52,178.21,2.81204,0.990105,5668.0,4.36612
6431,00339752629-01,339752629,13.0,0.397438,2.39285e-05,4075.68,212.067,1.86524,0.990105,6344.0,4.24627
6432,00339890862-01,339890862,13.0,0.446153,1.60426e-05,185.119,13.6906,1.4353,0.305709,5780.0,4.438
6433,00339890862-02,339890862,13.0,0.446146,1.66711e-05,161.163,11.4469,1.15515,0.00999983,5780.0,4.438
6434,00339916453-01,339916453,13.0,0.457151,4.75124e-05,265.396,29.4162,1.59626,0.0280719,7111.0,4.15956
6435,00341424034-01,341424034,13.0,0.356809,2.4542e-05,1118.3,151.306,1.10351,0.0159421,4886.0,4.51687
6436,00341424034-02,341424034,13.0,0.356725,2.13755e-05,1267.08,139.088,1.02432,0.0454768,4886.0,4.51687
6437,00343573964-01,343573964,13.0,0.276589,1.88031e-05,195.06,23.231,1.03739,0.499915,7752.0,4.11581
6438,00348717439-01,348717439,13.0,0.23973,1.93777e-05,295.738,82.8411,0.560698,0.889302,6872.0,4.438
6439,00348717439-02,348717439,13.0,0.239685,8.68102e-06,1407.11,170.714,0.604469,0.521139,6872.0,4.438
6440,00348717439-03,348717439,13.0,0.239685,3.454e-06,8227.94,319.497,0.383167,0.990105,6872.0,4.438
6441,00348897766-01,348897766,13.0,0.221066,2.29302e-06,15369.3,507.808,0.658892,0.990105,6272.35,4.21276
6442,00348900258-01,348900258,13.0,0.259037,1.64744e-05,334.052,44.3949,0.412215,0.164011,7328.0,4.18333
6443,00348900258-02,348900258,13.0,0.259036,1.50912e-05,364.657,44.9409,0.475128,0.896089,7328.0,4.18333
6444,00348900258-03,348900258,13.0,0.259002,1.71547e-05,398.211,49.0651,0.424222,0.913893,7328.0,4.18333
6445,00349055189-01,349055189,13.0,0.484015,6.67297e-05,572.278,71.5618,1.15201,0.898029,4639.0,4.57099
6446,00349059354-01,349059354,13.0,1.66466,9.24129e-06,166351.0,205.459,5.24086,0.900921,6125.36,4.23949
6447,00349156098-01,349156098,13.0,1.20139,0.000191797,1591.55,58.1437,3.8348,0.990105,5661.22,4.38092
6448,00349156098-02,349156098,13.0,1.2012,0.000524689,404.3,90.6781,3.2863,0.990105,5661.22,4.38092
6449,00349310205-01,349310205,13.0,0.879016,7.84638e-05,77932.9,3038.34,2.13889,0.636829,5744.0,4.438
6450,00349310205-02,349310205,13.0,0.878552,0.000244772,27574.7,4918.95,2.36026,0.832458,5744.0,4.438
6451,00349480507-01,349480507,13.0,1.5625,-1.0,372957.0,0.0,3.5,0.1,6585.0,3.83931
6452,00349483495-01,349483495,13.0,0.998773,9.14168e-05,4373.41,167.887,2.06406,0.990105,5804.02,4.49098
6453,00349484636-01,349484636,13.0,0.371985,2.85961e-05,3791.64,155.399,1.9392,0.990105,5613.41,4.08737
6454,00349642881-01,349642881,13.0,1.47348,0.00017177,89334.4,5458.27,2.19597,0.899305,4985.0,4.438
6455,00349642881-02,349642881,13.0,1.47379,0.000335523,24727.8,2646.53,1.68713,0.0541891,4985.0,4.438
6456,00349644606-01,349644606,13.0,0.385008,4.12334e-05,326.634,37.5782,1.09587,0.900224,6336.0,4.2314
6457,00349644606-02,349644606,13.0,0.385071,0.000107579,453.789,62.4612,2.62455,0.990105,6336.0,4.2314
6458,00349790953-01,349790953,13.0,1.5522,0.00018619,5726.25,182.197,3.42989,0.990105,4997.1,2.36
6459,00349797905-02,349797905,13.0,1.77222,-1.0,4640.09,-1.0,4.5,0.1,5780.0,4.438
6460,00349832824-01,349832824,13.0,1.04073,1.93256e-06,162490.0,180.34,2.65818,0.895951,6180.43,4.39632
6461,00349832824-02,349832824,13.0,1.04074,1.0229e-05,37498.6,189.266,2.60099,0.990105,6180.43,4.39632
6462,00349832824-03,349832824,13.0,0.5204,5.12438e-05,564.917,83.8648,0.548513,0.705531,6180.43,4.39632
6463,00349832824-04,349832824,13.0,1.04016,0.000115551,975.114,129.367,0.961474,0.797904,6180.43,4.39632
6464,00349911034-01,349911034,13.0,0.538505,1.41874e-05,12870.5,125.089,2.24739,0.988783,5799.64,4.10731
6465,00350008445-01,350008445,13.0,0.504341,9.1568e-05,218.5,26.9581,1.47315,0.964542,6321.0,4.06052
6466,00350025490-01,350025490,13.0,0.62682,3.36676e-05,9812.43,247.82,1.75608,0.98949,5977.68,4.1978
6467,00350030939-01,350030939,13.0,0.610436,1.89814e-05,94852.2,749.779,4.40564,0.990105,7303.41,4.11142
6468,00350030939-02,350030939,13.0,0.411889,5.09821e-05,3728.85,497.527,1.2876,0.990105,7303.41,4.11142
6469,00350094542-01,350094542,13.0,0.314564,4.06786e-05,318.03,56.2319,0.962644,0.483187,6312.0,4.46107
6470,00350094542-02,350094542,13.0,0.314674,4.57683e-05,744.388,69.6137,1.53577,0.960543,6312.0,4.46107
6471,00350332233-01,350332233,13.0,0.430652,5.03533e-05,3355.29,360.633,1.52491,0.0317242,3143.0,4.438
6472,00350332233-02,350332233,13.0,0.430856,5.98019e-05,6298.89,4699.62,5.17027,0.990105,3143.0,4.438
6473,00350332997-01,350332997,13.0,1.91643,0.000345158,2964.56,205.756,1.97486,0.902401,5623.0,4.37483
6474,00350431335-01,350431335,13.0,0.575094,3.43649e-05,432.795,25.5707,1.57183,0.240257,5815.0,3.71079
6475,00350443417-01,350443417,13.0,1.21672,2.2343e-06,230055.0,532.733,2.97743,0.740033,8005.0,4.41859
6476,00350443417-02,350443417,13.0,0.608365,6.56049e-06,47484.0,259.016,2.90045,0.851714,8005.0,4.41859
6477,00350443417-03,350443417,13.0,0.520581,1.92458e-05,1738.27,166.114,0.487832,0.136726,8005.0,4.41859
6478,00350443417-04,350443417,13.0,0.219396,1.82712e-05,1048.37,172.315,0.616127,0.959163,8005.0,4.41859
6479,00350443417-05,350443417,13.0,0.263449,1.50767e-05,1377.5,181.539,0.509739,0.293629,8005.0,4.41859
6480,00350443417-06,350443417,13.0,0.696328,6.07237e-05,1654.96,259.928,0.621215,0.0930187,8005.0,4.41859
6481,00350478924-03,350478924,13.0,0.218529,5.92847e-06,7140.21,464.376,0.798324,0.990105,6748.21,4.37079
6482,00350622185-01,350622185,13.0,0.584283,1.34753e-06,195087.0,183.673,4.02136,0.864406,6958.0,4.17231
6483,00351126671-01,351126671,13.0,0.527232,-1.0,10789.0,-1.0,1.5,0.1,6195.0,4.27048
6484,00351556896-01,351556896,13.0,0.322805,1.35764e-05,1393.63,184.823,0.584511,0.487096,4913.0,4.50673
6485,00351601843-01,351601843,13.0,0.604763,6.34094e-05,968.461,85.2932,1.06361,0.287788,4046.0,4.60963
6486,00352289014-01,352289014,13.0,0.558246,5.97371e-05,1135.02,44.854,3.99886,0.990105,3363.0,4.438
6487,00352289014-02,352289014,13.0,0.538976,6.37057e-05,774.54,144.103,2.04586,0.0103741,3363.0,4.438
6488,00352316122-01,352316122,13.0,0.564824,8.42871e-05,421.562,47.6062,1.31796,0.844893,5991.0,4.49565
6489,00352478596-01,352478596,13.0,0.56331,-1.0,19325.8,-1.0,1.5,0.1,6324.0,4.438
6490,00358179405-01,358179405,13.0,0.291988,6.00512e-06,94956.0,1325.1,1.71713,0.948587,5710.1,4.27233
6491,00358179405-02,358179405,13.0,0.291802,1.07668e-05,35547.1,1173.92,1.26446,0.880887,5710.1,4.27233
6492,00360740653-01,360740653,13.0,0.528581,3.02698e-05,468.041,36.7648,1.00107,0.309718,6186.0,4.11602
6493,00360824561-01,360824561,13.0,1.49526,2.85591e-05,24483.7,235.305,2.10488,0.801638,6312.0,4.2513
6494,00360824561-02,360824561,13.0,1.49457,0.000309609,1864.1,207.609,1.71514,0.912953,6312.0,4.2513
6495,00364115836-01,364115836,13.0,0.480076,3.49666e-05,178.377,17.0353,0.977462,0.393443,7126.0,4.33668
6496,00364153424-01,364153424,13.0,1.52698,0.000561241,257.934,32.7048,3.7236,0.669543,6331.0,4.20657
6497,00364302118-01,364302118,13.0,0.672657,1.05068e-05,30858.6,235.112,2.85058,0.969746,5813.0,4.33879
6498,00364325969-01,364325969,13.0,0.209971,2.26383e-06,24075.7,751.664,0.62053,0.899632,6093.77,4.22706
6499,00364325969-02,364325969,13.0,0.20999,1.44294e-06,31006.2,1033.25,0.447907,0.948266,6093.77,4.22706
6500,00364325969-03,364325969,13.0,0.210009,6.246e-06,12852.4,812.93,0.337658,0.725123,6093.77,4.22706
6501,00364395234-01,364395234,13.0,1.37573,8.0744e-05,7797.95,172.848,2.58452,0.814411,5739.0,4.28235
6502,00364588669-01,364588669,13.0,0.340451,6.15395e-05,3594.1,480.351,1.97623,0.990105,6120.0,4.28334
6503,00364588669-02,364588669,13.0,0.340471,3.10759e-05,34295.9,6258.14,3.25176,0.990105,6120.0,4.28334
6504,00365366508-01,365366508,13.0,1.96481,-1.0,889019.0,0.0,1.5,0.1,4266.0,4.57856
6505,00365366508-02,365366508,13.0,0.9835,0.000106457,1789.01,269.966,1.43709,0.0874152,4266.0,4.57856
6506,00365366508-03,365366508,13.0,0.982516,6.89802e-05,23941.5,871.044,3.02212,0.990105,4266.0,4.57856
6507,00365470909-01,365470909,13.0,0.787759,0.00132643,31.6084,240.035,0.284028,0.988887,5949.0,4.24994
6508,00365470909-02,365470909,13.0,0.785276,0.000159425,396.855,52.322,3.04451,0.533227,5949.0,4.24994
6509,00365997088-01,365997088,13.0,1.28722,0.000847519,11509.8,1448.1,5.23965,0.779703,5780.0,4.438
6510,00365997088-02,365997088,13.0,1.28323,0.000515716,10679.9,1229.04,3.65945,0.504995,5780.0,4.438
6511,00366056607-01,366056607,13.0,0.276352,3.56557e-05,1555.24,229.345,1.03461,0.15664,2799.0,5.20854
6512,00369784648-01,369784648,13.0,0.585997,0.000291798,178.368,87.4525,4.00097,0.990105,6533.0,4.13536
6513,00369960846-01,369960846,13.0,1.6063,0.000101339,18133.4,473.977,1.97481,0.0548565,5192.0,4.4617
6514,00370101492-01,370101492,13.0,1.66012,0.000283084,206755.0,1505.97,19.9215,0.920773,6210.13,4.07071
6515,00370104936-01,370104936,13.0,0.384423,4.50878e-05,8142.76,979.063,1.67948,0.975004,6378.0,4.24104
6516,00370133522-01,370133522,13.0,0.518224,2.50767e-05,847.715,62.3248,0.718441,0.342914,3325.0,4.88693
6517,00370236000-01,370236000,13.0,0.224706,1.31029e-05,225.782,24.8969,0.508682,0.292054,8650.0,4.59601
6518,00370236000-02,370236000,13.0,0.224648,1.30829e-05,264.366,31.5361,0.472371,0.0925091,8650.0,4.59601
6519,00370236000-03,370236000,13.0,0.224704,2.77195e-05,464.636,76.781,1.66189,0.955503,8650.0,4.59601
6520,00372067645-01,372067645,13.0,0.568424,0.000315479,11609.8,1124.69,5.54384,0.98993,3318.0,4.438
6521,00372419506-01,372419506,13.0,1.18086,0.000144884,2963.55,111.79,2.57271,0.990105,5371.0,4.56514
6522,00373523051-01,373523051,13.0,1.12637,0.000296174,525.626,69.8076,3.10664,0.241958,6199.04,4.31201
6523,00373844472-01,373844472,13.0,0.919475,2.09309e-05,10427.8,140.79,1.42093,0.9819,5616.0,4.3762
6524,00373918302-01,373918302,13.0,1.20762,0.000665598,6121.7,721.891,4.83967,0.990105,5780.0,4.438
6525,00373918302-02,373918302,13.0,1.20764,0.00026985,4540.46,427.181,3.68873,0.00999983,5780.0,4.438
6526,00374346949-01,374346949,13.0,0.346896,5.74209e-05,1035.74,107.695,1.66808,0.990105,5747.6,4.01
6527,00374346949-02,374346949,13.0,0.347031,2.34181e-05,804.823,60.6484,0.972166,0.12623,5747.6,4.01
6528,00374410268-01,374410268,13.0,0.630518,3.02687e-05,1125.55,183.183,0.603291,0.900298,7609.0,4.29682
6529,00374859582-01,374859582,13.0,0.652635,-1.0,492926.0,0.0,2.0,0.1,6351.0,4.24519
6530,00374859582-02,374859582,13.0,1.95996,0.000152463,129413.0,2583.05,23.5195,0.00999983,6351.0,4.24519
6531,00375088647-01,375088647,13.0,0.442745,7.60829e-05,432.348,55.9539,1.28325,0.104327,4325.0,4.60778
6532,00375301185-01,375301185,13.0,0.215118,2.2566e-05,139.856,22.8525,0.4264,0.169849,7386.0,4.13927
6533,00376985426-01,376985426,13.0,0.282942,6.89605e-06,125028.0,8608.2,0.579871,0.900179,6463.0,4.438
6534,00376985426-02,376985426,13.0,0.282959,5.17011e-06,135059.0,6260.39,0.579638,0.7051,6463.0,4.438
6535,00379407865-01,379407865,13.0,0.570841,9.43231e-05,349.148,53.4934,2.12115,0.505577,6239.0,4.49978
6536,00379806358-01,379806358,13.0,0.430814,2.82482e-05,4097.71,114.619,2.47516,0.990105,6602.0,4.38013
6537,00380589029-01,380589029,13.0,1.34845,3.3015e-05,19716.2,184.762,2.40988,0.217504,6346.0,4.38484
6538,00380659334-01,380659334,13.0,0.349557,6.69958e-06,10151.4,574.062,0.670775,0.985664,6067.0,4.29265
6539,00380659334-02,380659334,13.0,0.349511,7.17238e-06,11267.5,475.78,0.770865,0.990105,6067.0,4.29265
6540,00380659334-03,380659334,13.0,0.3495,6.44043e-06,8840.65,506.1,0.439925,0.917265,6067.0,4.29265
6541,00380704836-02,380704836,13.0,1.32021,0.000246972,24680.3,2609.98,1.86191,0.907813,3980.0,4.62158
6542,00381948745-01,381948745,13.0,1.59575,1.89747e-05,65604.6,193.704,5.26356,0.907309,7084.74,4.17213
