,tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux,Sectors
54082,00448728685-01,448728685,1,1,3576.0,4.82972,0.260195,2.84178e-05,5.37715,1.10373,0.115082,1.14418,0.00612197,0.428,11981.6,1052.05,2.43063,1597.02,0.0029115,0.950415,0.862476,8.54165,0.13684,216,93.6701,7.77055,2.94362,1319.37,716.118,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54083,00448800236-01,448800236,1,2,6265.0,4.23783,0.26812,1.20208e-05,1.83793,1.5345,0.0120989,2.1707,0.00870239,1.39149,167.53,15.5777,0.98527,1596.91,0.000826839,0.0129928,0.141008,12.4804,0.13333,209,130.683,10.0273,3.25608,3495.7,35290.4,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54084,00448800236-02,448800236,2,2,6265.0,4.23783,0.26813,1.12421e-05,1.89502,1.52407,0.0124748,2.13531,0.00870259,1.39149,170.607,15.5384,0.893941,1597.04,0.000785405,0.0157051,0.506187,0.0,0.13404,210,250.774,13.765,3.66221,3495.66,35288.7,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54087,00448853649-01,448853649,1,1,6159.0,4.51024,1.03645,6.12261e-05,2.56594,1.03153,0.0235836,2.95816,0.0211491,0.996632,615.694,36.5046,2.49664,1597.54,0.0017708,0.0763513,0.477585,2.50652,0.53225,54,45.7727,13.5868,4.63905,1865.62,2862.96,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54088,00448884559-01,448884559,1,1,7506.0,4.202,0.225235,9.63986e-06,6.02439,3.22922,0.0319535,1.08215,0.00870511,1.727,527.431,64.5474,1.25422,1596.88,0.000843129,0.627111,0.990105,8.78488,0.11354,249,188.778,9.22949,3.3863,4665.08,111933.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54091,00449046160-01,449046160,1,2,3190.0,5.02467,0.210774,1.05489e-05,0.924904,1.68719,0.0360518,3.56877,0.00414288,0.235,1499.68,241.93,0.457552,1596.96,0.000681618,0.0176541,0.280292,10.491,0.10449,266,179.464,8.44557,3.09012,1060.15,298.527,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54092,00449046160-02,449046160,2,2,3190.0,5.02467,0.210792,1.30023e-05,1.45689,2.51461,0.0567879,1.14813,0.00414311,0.235,1549.11,241.77,1.15041,1596.85,0.00140194,0.575207,0.982519,0.14106,0.06771,267,268.432,10.9266,3.47437,1060.12,298.494,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54093,00449067836-01,449067836,1,2,5560.0,4.55574,0.313247,1.5545e-05,1.75751,1.93426,0.018614,2.4273,0.00897354,0.864881,387.173,41.5495,0.916327,1596.88,0.00100589,0.0232574,0.5,8.69464,0.15833,179,132.896,10.586,3.23388,2408.59,7953.76,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54094,00449067836-02,449067836,2,2,5560.0,4.55574,0.313357,1.78974e-05,1.83909,0.610452,0.019478,1.61348,0.00897564,0.864881,329.087,41.5572,0.875446,1597.02,0.00118084,0.0848269,0.9,0.18156,0.22301,179,167.296,8.35702,3.15459,2408.31,7950.05,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54101,00450711878-01,450711878,1,3,8544.0,4.43561,0.284678,9.85788e-06,2.23772,0.474996,0.0140027,3.24057,0.0109041,1.46383,202.344,23.262,0.520561,1569.55,0.000320734,0.0134967,0.681189,9.71464,0.08125,191,110.727,9.45053,3.10415,4368.22,86047.6,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54102,00450711878-02,450711878,2,3,8544.0,4.43561,0.284652,9.94989e-06,2.79513,0.342463,0.0174907,1.35244,0.0109034,1.46383,237.0,28.7975,0.643016,1569.64,0.000518217,0.250436,0.980624,11.603,0.12216,191,134.933,8.92617,2.82641,4368.35,86057.9,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54103,00450711878-03,450711878,3,3,8544.0,4.43561,0.284671,8.0296e-06,2.46839,0.405281,0.0154461,2.2182,0.0109039,1.46383,218.162,21.0567,0.509066,1569.47,0.000311133,0.0390217,0.899991,3.97981,0.2125,192,163.55,11.4752,2.6355,4368.25,86050.4,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54116,00452357628-03,452357628,3,4,3491.0,4.438,0.274847,5.78185e-06,3.25972,1.50721,0.0298592,2.01131,0.00827718,1.0,1037.0,87.8699,1.07699,1410.97,0.000384889,0.0381691,0.337366,17.7168,0.13472,775,435.687,15.0287,6.79223,1693.17,1942.33,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54117,00452357628-04,452357628,4,4,3491.0,4.438,0.274822,-1.0,6.23322,-1.0,0.0570966,2.29739,0.00827668,1.0,3874.69,-1.0,1.0,1411.1,-1.0,0.0582619,0.1,0.0,0.13732,775,444.921,21.598,5.24304,1693.22,1942.56,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54119,00452386130-01,452386130,1,2,8125.0,4.28937,0.26462,1.77508e-05,3.46027,0.731054,0.0189778,2.14924,0.010136,1.67017,328.915,61.9238,0.5,1569.58,0.000495267,0.046449,0.9,7.97414,-0.05833,315,166.107,7.50165,2.7621,4602.16,106016.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54120,00452386130-02,452386130,2,2,8125.0,4.28937,0.26462,1.267e-05,3.92386,0.706878,0.0215204,2.16928,0.010136,1.67017,422.864,54.4603,0.5,1569.67,0.000398786,0.0521139,0.9,6.84624,0.1167,315,321.113,8.23091,3.5518,4602.16,106015.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54121,00452387528-01,452387528,1,2,5734.0,4.27408,0.265807,1.15469e-05,2.20373,3.48634,0.0165093,2.28144,0.00816164,1.22272,315.994,48.058,0.916834,1569.69,0.000800303,0.0167945,0.228831,12.1327,0.19082,315,96.945,8.88932,3.12043,3096.88,21738.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54122,00452387528-02,452387528,2,2,5734.0,4.27408,0.265805,8.24387e-06,3.96528,0.783202,0.029706,1.48504,0.0081616,1.22272,762.998,64.8414,0.869492,1569.61,0.0019833,0.131591,0.906498,1.4012,0.14221,314,121.39,15.5634,3.90979,3096.89,21738.2,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54123,00452417063-01,452417063,1,1,6932.0,3.97253,1.24775,6.53879e-05,2.76026,1.95031,0.0120194,2.23947,0.0260652,2.10361,163.138,18.8108,4.46226,1569.69,0.00226185,0.0572883,0.0623408,6.19334,0.88333,67,17.1737,7.53646,3.31726,2747.91,13475.1,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54133,00452466679-04,452466679,4,4,7120.0,4.15885,0.227489,2.99777e-05,3.52677,4.19098,0.0186087,4.13602,0.00850719,1.73604,353.272,144.171,0.313105,1569.65,0.00123393,0.0114514,0.710266,6.0958,0.12647,367,30.7696,9.60066,5.28993,4488.06,95886.2,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54135,00452470253-01,452470253,1,1,6108.0,4.21707,0.546374,1.3475e-05,2.65671,1.54577,0.017589,1.93803,0.0137143,1.38357,357.232,20.5071,2.307,1569.62,0.000794551,0.0442336,0.0192431,5.71685,0.14583,153,146.122,14.9591,3.2662,2707.1,12692.3,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54142,00452481745-01,452481745,1,1,6487.0,4.37006,0.292007,1.03474e-05,1.58199,0.847658,0.0116348,1.70463,0.00946964,1.2455,142.46,10.799,1.14719,1569.46,0.000860774,0.0247447,0.650074,8.10249,0.15694,286,198.934,12.4671,3.24926,3282.77,27446.4,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54148,00452527037-01,452527037,1,2,7017.0,4.04938,1.37294,0.000129542,3.58931,1.14531,0.0168993,1.95653,0.0279733,1.94554,292.528,28.1982,4.25829,1569.93,0.00273472,0.151829,0.719567,3.39325,0.8,40,19.0632,9.26481,3.13969,2582.21,10507.2,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54149,00452527037-02,452527037,2,2,7017.0,4.04938,1.37186,0.00014811,3.38068,1.98584,0.015917,3.21503,0.0279586,1.94554,275.657,34.5082,2.98432,1569.64,0.013823,0.0624176,0.484662,5.6303,0.60694,40,21.7248,9.17901,3.1494,2582.89,10518.2,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54156,00452575636-05,452575636,5,6,7713.0,4.10939,0.593528,1.15244e-05,6.64013,1.72284,0.0309176,5.57336,0.0168717,1.96729,939.119,119.744,0.529832,1569.62,0.000418763,0.0432911,0.805859,9.33462,0.07396,141,38.5442,8.45661,4.17323,3675.11,43112.4,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54157,00452575636-06,452575636,6,6,7713.0,4.10939,0.296732,9.38035e-06,9.98107,3.16466,0.0464736,1.39191,0.0106277,1.96729,1510.14,203.571,0.915435,1569.7,0.000635472,0.457717,0.970206,6.01115,0.14881,281,34.2367,7.5957,3.80959,4630.51,108652.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54178,00453095065-01,453095065,1,2,2958.0,4.438,0.313032,9.41878e-06,2.93066,2.11422,0.026845,1.73284,0.00902709,1.0,831.817,97.7519,1.43084,1438.0,0.000873397,0.0491849,0.386037,15.8287,0.22639,781,361.951,9.1394,3.30041,1373.78,841.755,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54181,00453095489-01,453095489,1,2,3299.0,4.438,0.308288,4.13639e-06,4.10475,0.213039,0.0375997,1.5014,0.00893566,1.0,1216.87,71.3334,1.0473,1325.46,0.000449614,0.18388,0.899565,24.9289,0.15135,1158,887.019,20.2845,3.2365,1539.97,1329.12,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54182,00453095489-02,453095489,2,2,3299.0,4.438,0.30829,4.59559e-06,4.16774,0.183064,0.0381767,1.37171,0.00893568,1.0,1258.17,72.0654,1.23953,1325.3,0.000464017,0.221096,0.898065,0.0,0.15278,1159,1418.81,25.3787,5.01548,1539.96,1329.11,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54185,00453097744-03,453097744,3,3,6406.36,4.27912,0.264326,-1.0,6.53117,-1.0,0.046856,2.19506,0.00840175,1.2768,2491.61,-1.0,1.0,1543.33,-1.0,0.0486734,0.1,1.99385,0.10972,527,105.068,16.5443,4.55471,3484.82,34853.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54186,00453099697-01,453099697,1,1,6585.0,4.09452,0.587962,1.36944e-05,1.28334,1.72946,0.00675739,1.93479,0.015271,1.73964,51.9899,6.384,2.45758,1325.71,0.00164817,0.01833,0.0230766,5.70414,0.20465,607,434.484,8.33244,3.86098,3101.3,21862.3,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54191,00453216810-01,453216810,1,2,2941.0,4.98739,0.307917,6.14742e-06,1.84304,0.125788,0.0672604,1.37,0.00541614,0.251,3594.15,240.899,1.27496,1569.5,0.00059508,0.637479,0.933545,15.0494,0.15556,271,89.414,15.4045,3.52791,883.444,143.958,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54192,00453216810-02,453216810,2,2,2941.0,4.98739,0.307912,5.76451e-06,2.91415,1.84514,0.106349,1.29062,0.00541609,0.251,4629.85,217.412,1.50283,1569.65,0.000627575,0.751413,0.990105,0.21426,0.06771,271,105.56,13.599,3.84043,883.448,143.961,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54193,00453237579-01,453237579,1,4,9607.0,4.39874,0.201328,1.63225e-05,2.16066,0.871871,0.0120856,2.76446,0.00906739,1.63763,155.682,27.8364,0.506907,1569.44,0.000869791,0.00832838,0.5,7.09405,0.14792,415,206.849,7.75437,3.00812,5697.0,248947.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54194,00453237579-02,453237579,2,4,9607.0,4.39874,0.201271,1.42661e-05,2.44867,1.60274,0.0136966,3.82816,0.00906568,1.63763,204.128,37.657,0.395557,1569.49,0.000880787,0.00595609,0.290493,8.5464,0.1,415,197.183,8.28352,3.32512,5697.54,249041.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54195,00453237579-03,453237579,3,4,9607.0,4.39874,0.201483,4.87369e-05,2.52675,1.21497,0.0141333,2.96099,0.00907202,1.63763,206.496,54.3621,0.418295,1569.59,0.00152928,0.010318,0.653878,8.93758,0.14821,414,189.9,7.95235,2.98055,5695.55,248693.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54196,00453237579-04,453237579,4,4,9607.0,4.39874,0.201338,9.03765e-06,2.89404,0.797092,0.0161878,3.137,0.00906767,1.63763,278.513,26.1425,0.441812,1569.54,0.00046507,0.00976124,0.513767,0.0,0.10068,415,305.672,8.85654,4.11857,5696.92,248932.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54197,00453260209-01,453260209,1,1,3751.0,4.75718,1.21261,4.794e-05,0.879419,0.99191,0.0155512,7.90734,0.0183478,0.518,252.601,33.2366,0.875326,1570.39,0.00163174,0.0254506,0.692108,2.82147,-0.10972,69,54.8494,7.92995,3.50616,879.452,141.374,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54202,00453438963-01,453438963,1,1,7326.0,4.25922,0.33657,1.15747e-05,2.06458,0.926343,0.0119422,2.67288,0.0112213,1.5836,159.88,20.5413,0.998302,1569.45,0.000609592,0.0123882,0.00999983,8.72742,0.16389,248,185.48,8.41443,2.85175,3840.26,51399.9,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54221,00045460157-01,45460157,1,2,3657.0,4.438,0.992015,0.000149468,8.04651,0.958466,0.0737063,2.01963,0.019476,1.0,5688.52,706.753,3.40065,1517.7,0.00616996,0.441258,0.688837,12.0703,0.51389,79,37.642,7.78301,3.25991,1156.29,422.461,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54224,00454676199-01,454676199,1,2,5780.0,4.438,0.540435,2.87925e-05,1.49571,0.942361,0.0137008,1.89469,0.0129913,1.0,209.86,35.3114,2.10431,1596.86,0.00124648,0.0399824,0.476525,7.95416,0.39444,104,28.8294,7.38718,2.40992,2237.66,5925.13,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54225,00454676199-02,454676199,2,2,5780.0,4.438,0.270239,9.00101e-06,2.32759,1.20796,0.0213208,2.25864,0.0081844,1.0,469.303,39.5805,0.723838,1596.98,0.000872727,0.0307588,0.707295,6.79971,0.19242,207,104.393,13.3339,3.30758,2819.2,14928.8,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54227,00454748017-01,454748017,1,3,5780.0,4.438,0.895,8.17752e-05,5.65864,3.90032,0.0518334,1.31421,0.0181846,1.0,1173.12,110.674,2.89461,1597.43,0.00290156,1.4473,0.990105,9.35527,-0.18889,63,21.112,10.6009,3.25865,1891.33,3024.07,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54228,00454748017-02,454748017,2,3,5780.0,4.438,0.895057,3.02279e-05,4.12063,0.35459,0.0377451,2.801,0.0181854,1.0,1478.17,107.973,1.95814,1597.2,0.00192793,0.138313,0.7,8.23783,0.52682,63,75.821,13.8349,5.44889,1891.29,3023.81,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54229,00454748017-03,454748017,3,3,5780.0,4.438,0.895214,3.64298e-05,2.89182,3.34468,0.0264892,9.76436,0.0181875,1.0,781.528,94.4034,0.635922,1597.05,0.0015135,0.0213092,0.483431,1.49493,0.65865,63,29.2701,7.53275,3.0947,1891.18,3023.11,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54230,00454757744-01,454757744,1,2,3321.0,4.438,0.282567,2.33402e-05,3.24135,6.81839,0.0296909,2.08014,0.00843147,1.0,1050.39,163.513,1.11781,1597.01,0.00155143,0.035143,0.00999983,8.79085,0.15062,198,152.725,7.29293,2.54695,1595.91,1533.05,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54231,00454757744-02,454757744,2,2,3321.0,4.438,0.282482,3.97094e-05,4.34546,2.2421,0.0398046,1.1258,0.00842977,1.0,1072.86,434.188,1.57018,1596.89,0.00350445,0.785091,0.966164,0.0,0.14028,199,216.511,8.46579,3.12259,1596.07,1533.67,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54242,00458161740-01,458161740,1,2,5420.0,4.26779,0.790314,3.87976e-05,2.92937,1.25026,0.0226963,2.04043,0.0164221,1.18227,607.095,32.4155,3.11755,1543.46,0.00130228,0.0786828,0.202683,8.97002,0.39722,67,42.4839,13.3317,3.19486,2029.25,4007.38,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54243,00458161740-02,458161740,2,2,5420.0,4.26779,0.790447,8.67844e-05,1.93899,2.27861,0.015023,2.03845,0.016424,1.18227,267.156,31.7169,3.12248,1543.85,0.00289637,0.0515794,0.139903,0.0,0.39472,66,51.043,9.00361,3.35208,2029.13,4006.48,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54248,00460071288-01,460071288,1,2,8419.0,4.32882,0.259679,1.05267e-05,3.38893,0.984595,0.0189435,4.29074,0.0101871,1.6387,399.288,49.263,0.473294,1569.51,0.000321611,0.00905483,0.10319,10.7515,0.12812,210,142.963,9.47458,3.73197,4711.68,116473.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54249,00460071288-02,460071288,2,2,8419.0,4.32882,0.259693,9.53479e-06,3.62701,0.831942,0.0202744,2.80404,0.0101875,1.6387,413.099,42.9406,0.509742,1569.64,0.000318199,0.02343,0.754999,6.75371,0.17325,209,125.468,9.8397,2.99882,4711.59,116464.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54250,00460172511-01,460172511,1,1,3485.0,4.61279,1.26458,7.13621e-05,1.63316,1.07685,0.021871,4.12337,0.0203277,0.684,555.274,36.4604,2.29496,1569.54,0.00168405,0.0559479,0.329642,5.6583,0.61667,44,33.7535,14.0293,4.36283,892.029,149.636,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54251,00460172517-01,460172517,1,1,4804.0,4.59157,1.26468,9.98585e-05,1.19189,1.01454,0.0147763,4.30795,0.0210562,0.738872,267.098,23.0035,2.29732,1569.54,0.00237094,0.0340715,0.0105359,2.77254,0.61806,44,38.0322,10.4084,4.21546,1255.71,587.598,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54259,00460694605-01,460694605,1,1,5899.0,4.32297,0.665578,3.16945e-05,2.36221,2.56505,0.0183025,2.04034,0.0152785,1.18224,370.439,23.3748,2.3521,1569.53,0.00129038,0.0608161,0.509465,7.3406,0.32361,82,59.4392,13.269,3.8297,2289.72,6496.07,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54261,00460765494-02,460765494,2,3,4917.0,4.12582,0.603874,1.84391e-05,4.15733,1.01622,0.0295912,2.3535,0.0130244,1.28691,911.813,126.067,1.58383,1569.5,0.000672709,0.0895946,0.698353,13.2145,0.30556,91,60.5009,8.12193,2.88712,2156.69,5112.92,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54264,00461737753-01,461737753,1,2,31000.0,5.59998,0.30439,1.44996e-05,1.90949,1.25267,0.0971723,1.30829,0.00689103,0.18,5864.89,463.677,1.44322,1625.04,0.00123808,0.721609,0.971728,12.7952,0.15,189,78.1828,14.1886,3.02644,6991.14,564563.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54265,00461737753-02,461737753,2,2,31000.0,5.59998,0.30438,1.95898e-05,1.42113,0.370346,0.07232,1.27889,0.00689087,0.18,4406.37,500.842,1.44797,1625.2,0.00167443,0.723984,0.948414,0.0,0.1522,188,195.515,14.1527,4.06786,6991.22,564589.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54266,00461738957-01,461738957,1,2,3194.0,5.02137,0.481615,2.83165e-05,0.880207,0.280761,0.03402,2.08698,0.00720959,0.237,1173.59,181.785,1.37808,1624.97,0.00127926,0.103343,0.749231,13.0408,0.23889,120,45.9037,8.46356,3.14176,808.064,100.764,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54267,00461738957-02,461738957,2,2,3194.0,5.02137,0.481393,2.94117e-05,2.46972,1.31879,0.0954547,1.26451,0.00720737,0.237,4306.82,245.292,2.43157,1625.22,0.00193829,1.21578,0.979045,0.18598,0.14861,119,111.067,13.7258,4.02159,808.188,100.826,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54268,00462067884-01,462067884,1,1,6430.0,4.36446,0.858913,5.81539e-05,2.30985,2.73393,0.0170538,3.31275,0.019307,1.24068,332.642,27.4227,2.04743,1543.83,0.00177734,0.0354344,0.01215,2.24177,0.42138,61,51.4052,11.7996,3.96124,2274.45,6324.46,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54279,00463353465-01,463353465,1,2,5651.0,4.3694,0.339888,2.3422e-05,1.61679,2.7214,0.0136592,2.06467,0.00954838,1.08424,213.434,26.3701,1.25355,1543.46,0.00144577,0.021157,0.372389,9.7707,0.17591,154,111.701,8.70308,3.53752,2657.14,11781.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54280,00463353465-02,463353465,2,2,5651.0,4.3694,0.339807,1.79446e-05,1.7889,2.95036,0.0151133,2.13022,0.00954686,1.08424,265.421,28.5371,1.25598,1543.3,0.00112195,0.0215369,0.248905,0.0,0.16944,155,190.789,10.0136,3.68146,2657.36,11784.7,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54284,00463507016-01,463507016,1,4,5780.0,4.438,0.997188,2.19812e-05,1.8307,0.942961,0.0167693,9.39542,0.0195437,1.0,325.792,21.9353,0.806451,1543.46,0.000487315,0.0140209,0.220888,8.48861,0.18611,53,15.974,14.8246,3.76824,1824.38,2618.1,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54285,00463507016-02,463507016,2,4,5780.0,4.438,0.997319,4.25585e-05,1.34409,0.99217,0.0123119,8.48123,0.0195454,1.0,176.073,22.2467,0.895463,1543.64,0.000961935,0.0113453,0.190307,7.14974,0.61526,53,9.0322,8.60365,2.89202,1824.31,2617.65,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54286,00463507016-03,463507016,3,4,5780.0,4.438,0.997404,4.22963e-05,1.52088,0.461959,0.0139313,2.77087,0.0195465,1.0,216.239,28.2991,2.52318,1543.23,0.000954452,0.0471859,0.491999,4.04056,0.74306,53,17.705,7.61104,3.02378,1824.25,2617.35,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54287,00463507016-04,463507016,4,4,5780.0,4.438,0.997485,2.12326e-05,2.31528,1.25127,0.021208,14.8375,0.0195476,1.0,462.02,30.8441,0.378805,1544.05,0.000554006,0.0154539,0.707482,3.56981,-0.05313,52,96.0619,17.3386,6.83375,1824.2,2617.06,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54289,00463913492-01,463913492,1,1,6892.0,4.17831,1.07033,7.25384e-05,1.81727,1.67907,0.0100793,2.56809,0.0234528,1.65153,104.671,8.48179,2.43084,1543.96,0.00172314,0.0491319,0.704983,5.25713,0.52989,49,47.0453,10.6676,3.52822,2552.02,10024.3,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54301,00464901555-03,464901555,3,3,8974.0,4.37711,0.2487,1.63447e-05,3.50788,0.993304,0.0198974,3.13098,0.010172,1.6149,404.969,60.742,0.46628,1569.53,0.000419677,0.0178562,0.700327,5.91466,0.05625,219,129.412,7.40633,3.48647,4989.39,146458.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54310,00465538516-01,465538516,1,1,7698.0,4.11898,0.580743,6.16014e-05,2.08502,1.57843,0.00983264,1.16658,0.0166098,1.9424,83.3077,10.6221,2.43252,1569.61,0.00295578,0.222232,0.944723,1.49077,0.34583,94,78.6337,7.67068,2.91733,3673.31,43027.9,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54312,00466248428-02,466248428,2,3,4696.0,4.30829,1.32427,0.000200322,7.94768,11.2116,0.0723661,1.64003,0.0214604,1.00601,2093.92,193.884,3.25906,1570.73,0.004459,1.62953,0.989158,2.78298,0.86607,42,22.6007,8.9922,4.10659,1418.74,957.485,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54315,00466323338-02,466323338,2,2,7737.0,4.26907,0.277855,1.14134e-05,3.05292,0.821996,0.0170379,3.74622,0.0101903,1.64133,312.296,41.9642,0.512191,1569.66,0.000417001,0.0115454,0.497071,8.37555,0.0789,196,193.421,7.76195,4.08634,4332.8,83290.5,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54316,00466494866-01,466494866,1,1,7840.0,4.11089,0.484258,5.43924e-05,5.19932,4.6951,0.0239124,1.04407,0.0148702,1.99169,319.341,48.2071,3.35485,1569.83,0.00375721,1.67742,0.990105,0.76678,0.34687,112,127.856,12.4659,3.57193,4003.69,60724.2,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54317,00466537749-01,466537749,1,2,4559.0,4.54739,0.801427,7.37565e-05,1.63896,1.43589,0.0200716,2.63709,0.0151397,0.747968,497.768,44.5703,2.4316,1569.62,0.0025758,0.0503645,0.00999983,6.9043,0.40278,68,86.1444,10.0845,3.06623,1413.98,944.714,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54318,00466537749-02,466537749,2,2,4559.0,4.54739,0.801261,0.000116745,1.33531,1.32451,0.016353,2.30446,0.0151376,0.747968,280.87,44.4639,2.12761,1570.03,0.00420086,0.066337,0.686681,0.58194,0.22923,68,54.9232,7.20962,2.8534,1414.08,944.974,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54327,00467666275-01,467666275,1,1,6711.0,4.06358,1.38147,0.00011709,2.11785,2.55359,0.0105506,3.94683,0.0273475,1.83871,125.857,11.9439,2.69585,1569.94,0.00256929,0.0295883,0.168834,2.70463,0.78333,40,32.0595,8.56972,4.11603,2428.16,8215.4,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54334,00469034278-01,469034278,1,3,5780.0,4.438,0.289089,8.20683e-06,1.70194,0.489544,0.0155898,1.83876,0.00856071,1.0,252.068,20.0617,0.988411,1543.46,0.000416124,0.0312505,0.699983,11.0247,0.14879,181,78.4835,11.2717,3.61899,2756.54,13645.2,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54335,00469034278-02,469034278,2,3,5780.0,4.438,0.289108,1.29853e-05,1.54579,1.0702,0.0141595,4.5279,0.00856108,1.0,231.657,28.7446,0.487102,1543.38,0.000826245,0.00726466,0.223037,7.66686,-0.06354,181,109.622,9.27521,3.29153,2756.48,13644.0,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54336,00469034278-03,469034278,3,3,5780.0,4.438,0.289058,1.01355e-05,1.6623,1.23222,0.0152268,2.26852,0.0085601,1.0,266.41,23.3523,0.982865,1543.33,0.000594467,0.0173514,0.306981,2.27875,0.2043,182,95.1232,11.0391,3.79998,2756.64,13647.2,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54339,00469248353-01,469248353,1,1,5780.0,4.438,0.541185,4.20195e-05,4.68951,1.24728,0.0429561,2.26703,0.0130033,1.0,1913.85,195.334,1.51618,1543.36,0.00201653,0.122443,0.7,2.98153,0.13889,97,88.9377,8.04358,3.40429,2236.63,5914.18,"1,2,3,4,5,6,7,8,9,10,11,12,13"
54358,00050380257-02,50380257,2,4,6534.0,4.19403,1.34833,1.51763e-05,3.63605,0.582414,0.0216563,1.84233,0.0264033,1.53795,422.248,43.6224,3.14688,1326.27,0.00132084,0.33245,0.9,8.17504,0.46222,265,26.1654,10.2676,2.71222,2200.46,5540.81,"1,2,3,4,5,6,7,8,9,10,11,12,13"
